id,sse,vr,status,name
287023,0x1417772c8,0x141801300,3,VTABLE_NiKeyframeManager_0
287028,0x1417774e8,0x141801520,3,VTABLE_NiLightColorController_0
287035,0x141777790,0x1418017c8,3,VTABLE_NiLightDimmerController_0
287038,0x1417779d8,0x141801a10,3,VTABLE_NiLookAtController_0
287044,0x141777c20,0x141801c58,3,VTABLE_NiLookAtInterpolator_0
287054,0x141777f10,0x141801f48,3,VTABLE_NiMorphData_0
287061,0x141778130,0x141802168,3,VTABLE_NiPathController_0
287066,0x141778350,0x141802388,3,VTABLE_NiPoint3Interpolator_0
287072,0x141778620,0x141802658,3,VTABLE_NiQuaternionInterpolator_0
287075,0x141778878,0x1418028b0,3,VTABLE_NiFloatController_0
287076,0x1417789f8,0x141802a30,3,VTABLE_NiRollController_0
287081,0x141778c18,0x141802c50,3,VTABLE_NiRotData_0
287098,0x141778fc8,0x141803000,3,VTABLE_NiTArray_NiPointer_NiTransformController__NiTNewInterface_NiPointer_NiTransformController____0
287099,0x141778fd8,0x141803010,3,VTABLE_NiTObjectArray_NiPointer_NiTransformController___0
287100,0x141778fe8,0x141803020,3,VTABLE_NiSequence_0
287102,0x141779140,0x141803178,3,VTABLE_NiSequenceStreamHelper_0
287105,0x1417792c0,0x1418032f8,3,VTABLE_NiStringPalette_0
287112,0x1417794e0,0x141803518,3,VTABLE_NiTextKeyExtraData_0
287115,0x141779670,0x1418036a8,3,VTABLE_NiUVData_0
287119,0x141779818,0x141803850,3,VTABLE_NiVisController_0
287122,0x141779a60,0x141803a98,3,VTABLE_BSAnimNotes_0
287127,0x141779d50,0x141803d88,3,VTABLE_BSGrabIKNote_0
287132,0x141779f08,0x141803f40,3,VTABLE_BSLookIKNote_0
287138,0x14177a0e8,0x141804120,3,VTABLE_BSRotAccumTransfInterpolator_0
287145,0x14177a3e0,0x141804418,3,VTABLE_BSTreadTransfInterpolator_0
287149,0x14177a668,0x1418046a0,3,VTABLE_BSFrustumFOVController_0
287227,0x14177b448,0x141805480,3,VTABLE_NiExtraDataController_0
287230,0x14177b678,0x1418056b0,3,VTABLE_NiBSplineInterpolator_0
287235,0x14177b920,0x141805958,3,VTABLE_NiPoint3InterpController_0
287240,0x14177bbb0,0x141805be8,3,VTABLE_NiFloatInterpController_0
287249,0x14177bec8,0x141805f00,3,VTABLE_NiBoolInterpController_0
287258,0x14177c1f0,0x141806228,3,VTABLE_NiParticleSystem_0
287272,0x14177c590,0x1418065d0,3,VTABLE_NiPSysEmitterCtlr_0
287277,0x14177c820,0x141806860,3,VTABLE_NiPSysGravityModifier_0
287287,0x14177cab0,0x141806af0,3,VTABLE_BSPSysHavokUpdateModifier_0
287292,0x14177cca0,0x141806ce0,3,VTABLE_NiMeshParticleSystem_0
287347,0x14177d468,0x1418074b0,3,VTABLE_NiPSysCylinderEmitter_0
287351,0x14177d658,0x1418076a0,3,VTABLE_BSStripParticleSystem_0
287353,0x14177d858,0x1418078a8,3,VTABLE_NiPSysEmitter_0
287358,0x14177da48,0x141807a98,3,VTABLE_NiPSysModifierCtlr_0
287362,0x14177dc88,0x141807cd8,3,VTABLE_NiPSysModifier_0
287374,0x14177df80,0x141807fd0,3,VTABLE_NiPSysMeshUpdateModifier_0
287377,0x14177e128,0x141808178,3,VTABLE_NiPSysUpdateCtlr_0
287390,0x14177e488,0x1418084d8,3,VTABLE_NiTArray_NiTObjectArray_NiPointer_NiAVObject___NiTMallocInterface_NiTObjectArray_NiPointer_NiAVObject_____0
287391,0x14177e498,0x1418084e8,3,VTABLE_NiTPrimitiveArray_NiTObjectArray_NiPointer_NiAVObject____0
287392,0x14177e4a8,0x1418084f8,3,VTABLE_NiMeshPSysData_0
287395,0x14177e658,0x1418086a8,3,VTABLE_NiPSysAirFieldAirFrictionCtlr_0
287398,0x14177e8b0,0x141808900,3,VTABLE_NiPSysAirFieldInheritVelocityCtlr_0
287401,0x14177eb08,0x141808b58,3,VTABLE_NiPSysAirFieldModifier_0
287404,0x14177ecb0,0x141808d00,3,VTABLE_NiPSysAirFieldSpreadCtlr_0
287408,0x14177ef30,0x141808f80,3,VTABLE_NiPSysAgeDeathModifier_0
287412,0x14177f100,0x141809150,3,VTABLE_NiPSysBombModifier_0
287418,0x14177f320,0x141809370,3,VTABLE_NiPSysBoundUpdateModifier_0
287421,0x14177f4c8,0x141809518,3,VTABLE_NiPSysBoxEmitter_0
287426,0x14177f6e0,0x141809730,3,VTABLE_NiPSysColliderManager_0
287431,0x14177f8d8,0x141809928,3,VTABLE_NiPSysColorModifier_0
287439,0x14177fb28,0x141809b78,3,VTABLE_NiPSysData_0
287442,0x14177fcd8,0x141809d28,3,VTABLE_NiPSysDragFieldModifier_0
287446,0x14177fea8,0x141809ef8,3,VTABLE_NiPSysDragModifier_0
287450,0x141780058,0x14180a0a8,3,VTABLE_NiPSysEmitterCtlrData_0
287453,0x1417801d8,0x14180a228,3,VTABLE_NiPSysEmitterDeclinationCtlr_0
287456,0x141780430,0x14180a480,3,VTABLE_NiPSysEmitterDeclinationVarCtlr_0
287459,0x141780688,0x14180a6d8,3,VTABLE_NiPSysEmitterInitialRadiusCtlr_0
287462,0x1417808e0,0x14180a930,3,VTABLE_NiPSysEmitterLifeSpanCtlr_0
287465,0x141780b38,0x14180ab88,3,VTABLE_NiPSysEmitterPlanarAngleCtlr_0
287468,0x141780d90,0x14180ade0,3,VTABLE_NiPSysEmitterPlanarAngleVarCtlr_0
287471,0x141780fe8,0x14180b038,3,VTABLE_NiPSysEmitterSpeedCtlr_0
287474,0x141781240,0x14180b290,3,VTABLE_NiPSysFieldAttenuationCtlr_0
287477,0x141781498,0x14180b4e8,3,VTABLE_NiPSysFieldMagnitudeCtlr_0
287480,0x1417816f0,0x14180b740,3,VTABLE_NiPSysFieldMaxDistanceCtlr_0
287483,0x141781948,0x14180b998,3,VTABLE_NiPSysGravityFieldModifier_0
287486,0x141781af0,0x14180bb40,3,VTABLE_NiPSysGravityStrengthCtlr_0
287490,0x141781d70,0x14180bdc0,3,VTABLE_NiPSysGrowFadeModifier_0
287493,0x141781f18,0x14180bf68,3,VTABLE_NiPSysInitialRotAngleCtlr_0
287496,0x141782170,0x14180c1c0,3,VTABLE_NiPSysInitialRotAngleVarCtlr_0
287499,0x1417823c8,0x14180c418,3,VTABLE_NiPSysInitialRotSpeedCtlr_0
287502,0x141782620,0x14180c670,3,VTABLE_NiPSysInitialRotSpeedVarCtlr_0
287531,0x141782c88,0x14180ccd8,3,VTABLE_NiTArray_NiPointer_BSTriShape__NiTNewInterface_NiPointer_BSTriShape____0
287532,0x141782c98,0x14180cce8,3,VTABLE_NiTObjectArray_NiPointer_BSTriShape___0
287533,0x141782ca8,0x14180ccf8,3,VTABLE_NiTArray_NiPointer_NiGeometry__NiTNewInterface_NiPointer_NiGeometry____0
287534,0x141782cb8,0x14180cd08,3,VTABLE_NiTObjectArray_NiPointer_NiGeometry___0
287535,0x141782cc8,0x14180cd18,3,VTABLE_NiPSysMeshEmitter_0
287538,0x141782e80,0x14180ced0,3,VTABLE_NiPSysModifierActiveCtlr_0
287544,0x141783150,0x14180d1a0,3,VTABLE_NiPSysPlanarCollider_0
287549,0x141783318,0x14180d368,3,VTABLE_NiPSysPositionModifier_0
287552,0x1417834c0,0x14180d510,3,VTABLE_NiPSysRadialFieldModifier_0
287555,0x141783668,0x14180d6b8,3,VTABLE_NiPSysResetOnLoopCtlr_0
287559,0x141783860,0x14180d8b0,3,VTABLE_NiPSysRotationModifier_0
287564,0x141783a38,0x14180da88,3,VTABLE_NiPSysSpawnModifier_0
287567,0x141783be8,0x14180dc38,3,VTABLE_NiPSysSphereEmitter_0
287571,0x141783dd8,0x14180de28,3,VTABLE_NiPSysSphericalCollider_0
287574,0x141783f70,0x14180dfc0,3,VTABLE_NiPSysTurbulenceFieldModifier_0
287577,0x141784118,0x14180e168,3,VTABLE_NiPSysVortexFieldModifier_0
287581,0x1417842e8,0x14180e338,3,VTABLE_BSStripPSysData_0
287587,0x1417844f0,0x14180e540,3,VTABLE_BSPSysRecycleBoundModifier_0
287590,0x141784698,0x14180e6e8,3,VTABLE_BSPSysInheritVelocityModifier_0
287591,0x1417847f0,0x14180e840,3,VTABLE_NiPSysVolumeEmitter_0
287597,0x141784a20,0x14180ea70,3,VTABLE_NiPSysModifierFloatCtlr_0
287600,0x141784c68,0x14180ecb8,3,VTABLE_NiPSysFieldModifier_0
287606,0x141784e78,0x14180eec8,3,VTABLE_NiPSysModifierBoolCtlr_0
287609,0x1417850c0,0x14180f110,3,VTABLE_NiPSysCollider_0
287643,0x141785718,0x14180f858,3,VTABLE_BSTaskThread_0
287644,0x141785738,0x14180f878,3,VTABLE_SynchronizedMap___int64_NiPointer_BSTask___0
287645,0x1417857c8,0x14180f908,3,VTABLE_BSTaskManager_0
287647,0x1417858a8,0x14180f9e8,3,VTABLE_BSTaskManagerThread_0
287648,0x1417858c8,0x14180fa08,3,VTABLE_SynchronizedMap___int64_NiPointer_BSTask____SynchronizedMapIterator_0
287669,0x141785bb0,0x14180fcf0,3,VTABLE_IOManager_0
287670,0x141785c80,0x14180fdc0,3,VTABLE_BSResource__IEntryDB__NotifyLoadDone_0
287675,0x141785d68,0x14180fea8,3,VTABLE_IOManager__DoOnPreRunTask__2__Pauser_0
287681,0x141785e48,0x14180ff88,3,VTABLE_QueuedFile_0
287682,0x141785eb0,0x14180fff0,3,VTABLE_QueuedNamedFile_0
287686,0x141785f80,0x1418100c0,3,VTABLE_BSQueuedResourceCollectionBase_0
287687,0x141786018,0x141810158,3,VTABLE_BSQueuedResourceCollectionBase_1
287714,0x141786440,0x141810580,3,VTABLE_BSResource__EntryDB_BSModelDB__DBTraits__0
287728,0x1417865e0,0x141810720,3,VTABLE_BSMultiBound_0
287733,0x1417867a8,0x1418108e8,3,VTABLE_BSMultiBoundRoom_0
287753,0x141786c80,0x141810dc8,3,VTABLE_BSReference_0
287754,0x141786db0,0x141810ef8,3,VTABLE_BSNodeReferences_0
287805,0x1417872d8,0x141811438,3,VTABLE_BSXFlags_0
287811,0x1417874c0,0x141811620,3,VTABLE_BSValueNode_0
287848,0x141787c60,0x141811e40,3,VTABLE_ITextureDB_0
287851,0x141787c98,0x141811e78,3,VTABLE_BSResource__EntryDB_BSTextureDB__DBTraits__0
287852,0x141787cd0,0x141811eb0,3,VTABLE_BSQueuedResourceCollection_BSResource__EntryDB_BSTextureDB__DBTraits__2__0
287853,0x141787d70,0x141811f50,3,VTABLE_BSQueuedResourceCollection_BSResource__EntryDB_BSTextureDB__DBTraits__2__1
287854,0x141787d90,0x141811f70,3,VTABLE_BSTextureDB__QueuedHandles_0
287855,0x141787e30,0x141812010,3,VTABLE_BSTextureDB__QueuedHandles_1
287856,0x141787e50,0x141812030,3,VTABLE_BSTextureDB____NiTextureDBForwarded_0
287863,0x141787ef8,0x1418120d8,3,VTABLE_BSWindModifier_0
287865,0x141788078,0x141812258,3,VTABLE_BSTempNode_0
287892,0x141788658,0x141812840,3,VTABLE_BSPortalGraphEntry_0
287893,0x141788670,0x141812858,3,VTABLE_BSPortalGraph_0
287894,0x141788688,0x141812870,3,VTABLE_BSOcclusionShape_0
287906,0x141788950,0x141812b38,3,VTABLE_MessageHandler_0
287913,0x141788a28,0x141812c10,3,VTABLE_BSRangeNode_0
287919,0x141788cb8,0x141812ea8,3,VTABLE_BSBlastNode_0
287922,0x141788f08,0x141813100,3,VTABLE_BSDebrisNode_0
287925,0x141789158,0x141813358,3,VTABLE_BSDamageStage_0
287946,0x141789678,0x141813880,3,VTABLE_PArrayPoint_0
287947,0x1417897b8,0x1418139c0,3,VTABLE_NiTArray_NiPointer_NiAVObject__NiTMallocInterface_NiPointer_NiAVObject____0
287948,0x1417897c8,0x1418139d0,3,VTABLE_NiTPrimitiveArray_NiPointer_NiAVObject___0
287949,0x1417897d8,0x1418139e0,3,VTABLE_BSPSysArrayEmitter_0
287975,0x141789ef0,0x141814100,3,VTABLE_BSMultiStreamInstanceTriShape_0
287987,0x14178a298,0x1418144b0,3,VTABLE_BSTIOStream__TIStream_BSIOStreamTraits__0
287988,0x14178a2a8,0x1418144c0,3,VTABLE_BSIStream_0
287989,0x14178a2b8,0x1418144d0,3,VTABLE_BSTIOStream__TOStream_BSIOStreamTraits__0
287990,0x14178a2c8,0x1418144e0,3,VTABLE_BSOStream_0
287991,0x14178a2d8,0x1418144f0,3,VTABLE_BSMultiBoundShape_0
288000,0x14178a658,0x141814868,3,VTABLE_BSOcclusionBox_0
288005,0x14178a820,0x141814a30,3,VTABLE_BSOcclusionPlane_0
288012,0x14178aa40,0x141814c50,3,VTABLE_BSPortalSharedNode_0
288022,0x14178ad78,0x141814f90,3,VTABLE_BSBodyMorphOffsetsExtraData_0
288025,0x14178af00,0x141815118,3,VTABLE_BSBehaviorGraphExtraData_0
288049,0x14178b3b8,0x1418155d0,3,VTABLE_NiTArray_NiTPrimitiveSet_NiNode__NiTMallocInterface_NiTPrimitiveSet_NiNode____0
288050,0x14178b3c8,0x1418155e0,3,VTABLE_NiTPrimitiveArray_NiTPrimitiveSet_NiNode___0
288051,0x14178b3d8,0x1418155f0,3,VTABLE_NiBSBoneLODController_0
288053,0x14178b578,0x141815790,3,VTABLE_NiTMapBase_NiTPointerAllocator_unsigned__int64__NiNode_unsignedint__0
288054,0x14178b5b8,0x1418157d0,3,VTABLE_NiTPointerMap_NiNode_unsignedint__0
288055,0x14178b5f8,0x141815810,3,VTABLE_NiTMapBase_NiTPointerAllocator_unsigned__int64__unsignedint_bool__0
288056,0x14178b638,0x141815850,3,VTABLE_NiTPointerMap_unsignedint_bool__0
288074,0x14178b8d8,0x141815b40,3,VTABLE_BSCullingProcess_0
288102,0x14178bde0,0x141816090,3,VTABLE_BSParticleSystemManager_0
288112,0x14178c130,0x1418163e8,3,VTABLE_BSFurnitureMarkerNode_0
288123,0x14178c318,0x1418165d0,3,VTABLE_BSBound_0
288155,0x14178c650,0x141816900,3,VTABLE_BSMultiBoundNode_0
288161,0x14178c930,0x141816be8,3,VTABLE_BSBoneMap_0
288166,0x14178cad0,0x141816d88,3,VTABLE_BSAnimInteractionMarker_0
288194,0x14178d008,0x1418172c0,3,VTABLE_BSSceneGraph_0
288214,0x14178d458,0x141817718,3,VTABLE_BSPSysMultiTargetEmitterCtlr_0
288225,0x14178d7e0,0x141817aa0,3,VTABLE_BSSubIndexTriShape_0
288229,0x14178da20,0x141817ce8,3,VTABLE_BSDistantObjectLargeRefExtraData_0
288250,0x14178de60,0x141818128,3,VTABLE___LogWriteThread_0
288270,0x14178e078,0x141818340,3,VTABLE_BSMasterParticleSystem_0
288300,0x14178e610,0x141818968,3,VTABLE_BSProceduralLightningController_0
288301,0x14178e7f8,0x141818b50,3,VTABLE_BSProceduralLightningTasklet_0
288305,0x14178e888,0x141818be0,3,VTABLE_BSInvMarker_0
288316,0x14178eb38,0x141818e90,3,VTABLE_BSBoneLODExtraData_0
288326,0x14178edd8,0x141819130,3,VTABLE_BSDecalPlacementVectorExtraData_0
288332,0x14178efd8,0x141819330,3,VTABLE_BSParentVelocityModifier_0
288339,0x14178f220,0x141819578,3,VTABLE_BSWArray_0
288343,0x14178f3b8,0x141819710,3,VTABLE_BSMultiBoundCapsule_0
288347,0x14178f5b0,0x141819908,3,VTABLE_BSPSysStripUpdateModifier_0
288351,0x14178f780,0x141819ad8,3,VTABLE_BSPSysSubTexModifier_0
288357,0x14178f9a0,0x141819cf8,3,VTABLE_BSPSysScaleModifier_0
288362,0x14178fb98,0x141819ef0,3,VTABLE_BSLagBoneController_0
288365,0x14178fd68,0x14181a0c0,3,VTABLE_BSNonUniformScaleExtraData_0
288369,0x14178ff08,0x14181a4a8,3,VTABLE_BSNiNode_0
288380,0x141790248,0x14181aca0,3,VTABLE_BSTableCurve_0
288782,0x141797618,0x141822568,3,VTABLE_bhkWorldObject_0
288899,0x1417989a8,0x1418238f8,3,VTABLE_ahkpWorld_0
288900,0x1417989c8,0x141823918,3,VTABLE_bhkWorldCinfo_0
288901,0x1417989e8,0x141823938,3,VTABLE_bhkWorld__bhkConstraintProjector_0
288902,0x141798a28,0x141823978,3,VTABLE_bhkWorld_0
288917,0x141798d68,0x141823cb8,3,VTABLE_bhkTaskletManagerCallback_0
288918,0x141798d80,0x141823cd0,3,VTABLE_bhkOnStartupCallback_0
288919,0x141798d98,0x141823ce8,3,VTABLE_bhkOnExitCallback_0
289016,0x141799888,0x1418247d8,3,VTABLE_hkStiffSpringConstraintCinfo_0
289017,0x1417998b8,0x141824808,3,VTABLE_bhkStiffSpringConstraint_0
289018,0x141799a78,0x1418249c8,3,VTABLE_hkBallAndSocketConstraintCinfo_0
289019,0x141799aa8,0x1418249f8,3,VTABLE_hkGenericConstraintCinfo_0
289020,0x141799ad8,0x141824a28,3,VTABLE_hkFixedConstraintCinfo_0
289073,0x14179a2f0,0x141825240,3,VTABLE_bhkWindListener_0
289117,0x14179a9d0,0x141825920,3,VTABLE_hkpAllRayHitCollector_0
289118,0x14179a9e8,0x141825938,3,VTABLE_hkaRagdollRaycastInterface_0
289119,0x14179aa00,0x141825950,3,VTABLE_bhkRagdollPenetrationUtil_0
289189,0x14179b518,0x141826468,3,VTABLE_bhkCharacterControllerCinfo_0
289190,0x14179b550,0x1418264a0,3,VTABLE_bhkCharacterController_0
289191,0x14179b5f8,0x141826548,3,VTABLE_bhkICharOrientationController_0
289192,0x14179b658,0x1418265a8,3,VTABLE_bhkCharacterStateClimbing_0
289193,0x14179b6a8,0x1418265f8,3,VTABLE_bhkCharacterStateFlying_0
289194,0x14179b6f8,0x141826648,3,VTABLE_bhkCollisionBox_0
289195,0x14179b8a0,0x1418267f0,3,VTABLE_bhkShapeCollection_0
289196,0x14179ba60,0x1418269b0,3,VTABLE_bhkListShape_0
289217,0x14179be50,0x141826da0,3,VTABLE_bhkNiCollisionObject_0
289370,0x14179d780,0x1418286d0,3,VTABLE_bhkRagdollShareData_0
289371,0x14179d8b0,0x141828800,3,VTABLE_bhkRagdollController_0
289508,0x14179e388,0x1418292d8,3,VTABLE_bhkCollisionFilter_0
289509,0x14179e3b0,0x141829300,3,VTABLE_bhkCollisionFilter_1
289510,0x14179e3c8,0x141829318,3,VTABLE_bhkCollisionFilter_2
289511,0x14179e3f0,0x141829340,3,VTABLE_bhkCollisionFilter_3
289512,0x14179e408,0x141829358,3,VTABLE_bhkCollisionFilter_4
289514,0x14179e448,0x141829398,3,VTABLE_bhkAttachmentCollisionObject_0
289528,0x14179e7d8,0x141829728,3,VTABLE_WeaponObject_0
289529,0x14179e968,0x1418298b8,3,VTABLE_hkLimitedHingeConstraintCinfo_0
289530,0x14179e998,0x1418298e8,3,VTABLE_bhkLimitedHingeConstraint_0
289538,0x14179ec40,0x14182ba80,3,VTABLE_bhkRigidBodyT_0
289544,0x14179eef8,0x141829b88,3,VTABLE_bhkWorldM_0
289554,0x14179f1f0,0x141829e80,3,VTABLE_bhkRefObject_0
289591,0x14179f810,0x14182a4a0,3,VTABLE_NiTLargeArray_hkNiTriStripsData_NiTNewInterface_hkNiTriStripsData___0
289592,0x14179f820,0x14182a4b0,3,VTABLE_NiTLargeObjectArray_hkNiTriStripsData__0
289593,0x14179f830,0x14182a4c0,3,VTABLE_hkNiTriStripsShape_0
289594,0x14179f8a8,0x14182a538,3,VTABLE_hkNiTriStripsShape_1
289595,0x14179f8e8,0x14182a578,3,VTABLE_hkNormalTriangleShape_0
289608,0x14179fb68,0x14182a7f8,3,VTABLE_hkPackedNiTriStripsData_0
289609,0x14179fc98,0x14182a928,3,VTABLE_hkPackedNiTriStripsShape_0
289610,0x14179fd10,0x14182a9a0,3,VTABLE_hkPackedNiTriStripsShape_1
289637,0x1417a0148,0x14182add8,3,VTABLE_bhkCapsuleShape_0
289669,0x1417a07c0,0x14182b450,3,VTABLE_bhkNiTriStripsShape_0
289682,0x1417a0b60,0x14182b7f0,3,VTABLE_bhkPackedNiTriStripsShape_0
289685,0x1417a0d70,0x14182bcc0,3,VTABLE_bhkBlendCollisionObject_0
289695,0x1417a1068,0x14182bfb8,3,VTABLE_hkAvoidBox_0
289696,0x1417a1108,0x14182c058,3,VTABLE_bhkAvoidBox_0
289723,0x1417a1610,0x14182c558,3,VTABLE_ahkpMalleableConstraintData_0
289724,0x1417a16b0,0x14182c5f8,3,VTABLE_hkMalleableConstraintCinfo_0
289725,0x1417a16e0,0x14182c628,3,VTABLE_bhkMalleableConstraint_0
289745,0x1417a1bd8,0x14182cb28,3,VTABLE___bhkConstraintDisabler_0
289774,0x1417a2040,0x14182cf90,3,VTABLE_hkBSHeightFieldShape_0
289786,0x1417a45f0,0x14182f540,3,VTABLE_hkProductFeatures_0
289789,0x1417a4638,0x14182f588,3,VTABLE_BSTEventSink_BSThreadEvent__ThreadEvent__0
289790,0x1417a4650,0x14182f5a0,3,VTABLE___HavokThreadMemorySink_0
289800,0x1417a47d0,0x14182f720,3,VTABLE_bhkCachingShapePhantom_0
289826,0x1417a4d48,0x14182fc98,3,VTABLE_hkpCharacterProxyListener_0
289827,0x1417a4d80,0x14182fcd0,3,VTABLE_bhkCharacterProxyCinfo_0
289828,0x1417a4da0,0x14182fcf0,3,VTABLE_bhkCharacterProxy_0
289830,0x1417a4f38,0x14182fe88,3,VTABLE_bhkCharProxyControllerCinfo_0
289831,0x1417a4f70,0x14182fec0,3,VTABLE_bhkCharProxyController_0
289832,0x1417a4fa8,0x14182fef8,3,VTABLE_bhkCharProxyController_1
289857,0x1417a53f0,0x141830340,3,VTABLE_bhkCharacterRigidBodyCinfo_0
289858,0x1417a5410,0x141830360,3,VTABLE_bhkCharacterRigidBody_0
289860,0x1417a55f0,0x141830540,3,VTABLE_bhkCharRigidBodyControllerCinfo_0
289861,0x1417a5628,0x141830578,3,VTABLE_bhkCharRigidBodyController_0
289863,0x1417a56d0,0x141830620,3,VTABLE_bhkCharRigidBodyController_1
289895,0x1417a5bb0,0x141830b00,3,VTABLE_bhkBallAndSocketConstraint_0
289896,0x1417a5d70,0x141830cc0,3,VTABLE_bhkRagdollTemplateData_0
289897,0x1417a5ea0,0x141830df0,3,VTABLE_bhkRagdollTemplate_0
289898,0x1417a5fe8,0x141830f38,3,VTABLE_hkRagdollConstraintCinfo_0
289899,0x1417a6018,0x141830f68,3,VTABLE_bhkRagdollConstraint_0
289921,0x1417a6520,0x141831470,3,VTABLE_hkpSafeEaseConstraintsAction_0
289922,0x1417a6568,0x1418314b8,3,VTABLE_hkpSafeEaseConstraintsAction_1
289927,0x1417a6638,0x141831588,3,VTABLE_bhkBipedOrientationController_0
289936,0x1417a67d8,0x141831728,3,VTABLE_hkThreadMemory_0
289937,0x1417a6840,0x141831790,3,VTABLE_bhkMemorySystem_0
289939,0x1417a6910,0x141831860,3,VTABLE___bhkLifoAllocator_0
289955,0x1417a6b18,0x141831a68,3,VTABLE_hkpSuspendInactiveAgentsUtil_0
289956,0x1417a6b38,0x141831a88,3,VTABLE_hkpSuspendInactiveAgentsUtil_1
289957,0x1417a6b58,0x141831aa8,3,VTABLE_hkpSuspendInactiveAgentsUtil_2
289958,0x1417a6b78,0x141831ac8,3,VTABLE___NeverCollideFilter_0
289959,0x1417a6ba0,0x141831af0,3,VTABLE___NeverCollideFilter_1
289960,0x1417a6bb8,0x141831b08,3,VTABLE___NeverCollideFilter_2
289961,0x1417a6be0,0x141831b30,3,VTABLE___NeverCollideFilter_3
289962,0x1417a6bf8,0x141831b48,3,VTABLE___NeverCollideFilter_4
289963,0x1417a6c10,0x141831b60,3,VTABLE___Clear1nTracksFilter_0
289964,0x1417a6c38,0x141831b88,3,VTABLE___Clear1nTracksFilter_1
289965,0x1417a6c50,0x141831ba0,3,VTABLE___Clear1nTracksFilter_2
289966,0x1417a6c78,0x141831bc8,3,VTABLE___Clear1nTracksFilter_3
289967,0x1417a6c90,0x141831be0,3,VTABLE___Clear1nTracksFilter_4
290001,0x1417a71d0,0x141832120,3,VTABLE_bhkCompressedMeshShapeData_0
290002,0x1417a7300,0x141832250,3,VTABLE_bhkCompressedMeshShape_0
290003,0x1417a74c0,0x141832410,3,VTABLE___hkpCompressedMeshShapeShared_0
290004,0x1417a7530,0x141832480,3,VTABLE___hkpCompressedMeshShapeShared_1
290010,0x1417a7638,0x141832588,3,VTABLE_bhkConvexSweepShape_0
290020,0x1417a7958,0x1418328a8,3,VTABLE_bhkConvexTransformShape_0
290030,0x1417a7c78,0x141832bc8,3,VTABLE_bhkConvexTranslateShape_0
290045,0x1417a8060,0x141832fb0,3,VTABLE_bhkConvexVerticesShape_0
290056,0x1417a83a8,0x1418332f8,3,VTABLE_bhkCylinderShape_0
290069,0x1417a8740,0x141833690,3,VTABLE_bhkMultiSphereShape_0
290078,0x1417a8a38,0x141833988,3,VTABLE_bhkHeightFieldShape_0
290079,0x1417a8bf0,0x141833b40,3,VTABLE_bhkPlaneShape_0
290087,0x1417a8ec0,0x141833e10,3,VTABLE_bhkTriangleShape_0
290100,0x1417a9258,0x1418341a8,3,VTABLE_hkScaledMoppBvTreeShape_0
290101,0x1417a92d0,0x141834220,3,VTABLE_bhkMoppBvTreeShape_0
290112,0x1417a9618,0x141834568,3,VTABLE_bhkTransformShape_0
290143,0x1417a9cb0,0x141834c00,3,VTABLE_bhkConstraintChain_0
290144,0x1417a9e78,0x141834dc8,3,VTABLE_hkBallSocketChainCinfo_0
290145,0x1417a9ea8,0x141834df8,3,VTABLE_bhkBallSocketConstraintChain_0
290153,0x1417aa188,0x1418350d8,3,VTABLE_bhkGroupConstraint_0
290164,0x1417aa4d8,0x141835428,3,VTABLE_hkHingeLimitsConstraintCinfo_0
290165,0x1417aa508,0x141835458,3,VTABLE_bhkHingeLimitsConstraint_0
290178,0x1417aa8a8,0x1418357f8,3,VTABLE_bhkGenericConstraint_0
290179,0x1417aaa68,0x1418359b8,3,VTABLE_bhkFixedConstraint_0
290198,0x1417aaef8,0x141835e48,3,VTABLE_hkRagdollLimitsConstraintCinfo_0
290199,0x1417aaf28,0x141835e78,3,VTABLE_bhkRagdollLimitsConstraint_0
290218,0x1417ab3b8,0x141836308,3,VTABLE_hkWheelConstraintCinfo_0
290219,0x1417ab3e8,0x141836338,3,VTABLE_bhkWheelConstraint_0
290231,0x1417ab760,0x1418366b0,3,VTABLE_ahkpBreakableConstraintData_0
290232,0x1417ab800,0x141836750,3,VTABLE_hkBreakableConstraintCinfo_0
290233,0x1417ab830,0x141836780,3,VTABLE_bhkBreakableConstraint_0
290242,0x1417abb30,0x141836a80,3,VTABLE_bhkBinaryAction_0
290243,0x1417abce8,0x141836c38,3,VTABLE_bhkAngularDashpotAction_0
290251,0x1417abfb8,0x141836f08,3,VTABLE_bhkDashpotAction_0
290261,0x1417ac2d8,0x141837228,3,VTABLE_bhkLiquidAction_0
290270,0x1417ac5b8,0x141837508,3,VTABLE_bhkMotorAction_0
290279,0x1417ac898,0x1418377e8,3,VTABLE_bhkOrientHingedBodyAction_0
290288,0x1417acb80,0x141837ad0,3,VTABLE_bhkSpringAction_0
290293,0x1417acdd8,0x141837d28,3,VTABLE_bhkBlendController_0
290310,0x1417ad1b8,0x141838108,3,VTABLE_bhkExtraData_0
290316,0x1417ad3c0,0x141838310,3,VTABLE_bhkPoseArray_0
290334,0x1417ad8b8,0x141838808,3,VTABLE_hkaDetectRagdollPenetration_0
290351,0x1417adb50,0x141838aa0,3,VTABLE_bhkCharacterStateInAir_0
290354,0x1417adbf0,0x141838b40,3,VTABLE_bhkCharacterStateJumping_0
290362,0x1417add58,0x141838ca8,3,VTABLE_bhkCharacterStateOnGround_0
290368,0x1417ade30,0x141838d80,3,VTABLE_bhkCharacterStateSwimming_0
290374,0x1417adf28,0x141838e78,3,VTABLE_hkCharControllerShape_0
